Date Posted,Link,Text,Region,Label
3/10/2020,https://twitter.com/the_hindu/status/1237448808788717568,Italian and South Korean nationals who are granted fresh visa issued after 05.03.2020 should carry 'Tested Negative for COVID-19'  medical certificate from designated laboratories of Italy and South Korea.,India,1
3/10/2020,https://twitter.com/washingtonpost/status/1237409789048754177,Analysis: Wuhan officials tried to cover up covid-19  and sent it careening outward  https://wapo.st/2IBuvZW ,United States,1
3/11/2020,https://twitter.com/BBCNews/status/1237849571557924868,"Questions about coronavirus?

Get in touch with what you want to know about Covid-19 and we'll get you the answers

#BBCYourQuestions  http://bbc.in/Coronavirus ",Europe,1
3/11/2020,https://twitter.com/IndiaToday/status/1237643242662920193,"Coronavirus outbreak:  The number of people infected in India reaches 58 after Kerala, Pune and Karnataka reported new cases. Two more positive Covid-19 cases in Kerala. #CoronaVirus
#FirstUp
Full Show:  https://bit.ly/2W3GZBm  pic.twitter.com/NfvmAUSM5o",India,1
3/11/2020,https://twitter.com/the_hindu/status/1237667075654651904,"Is it true that hot weather conditions can prevent COVID-19 transmission? What kind of masks should we wear? Here are the answers to your queries  http://bit.ly/336e5Cg 
#COVID19 #coronavirus",India,1
3/12/2020,https://twitter.com/BBCNews/status/1237996999561150464,"Questions about coronavirus?

Get in touch with what you want to know about Covid-19 and our experts will try to get you the answers, all day, across the BBC

#BBCYourQuestions  http://bbc.in/Coronavirus ",Europe,1
3/12/2020,https://twitter.com/BBCNews/status/1238165127574237184,"Q: How do you tell the difference between the flu and covid 19? #BBCYourQuestions
- @garyshaw_

A: pic.twitter.com/Ioy9jl2oMH",Europe,1
3/12/2020,https://twitter.com/BBCNews/status/1238168872777330689,"Q: #BBCYourQuestions: Question: is the plan therefore that most of us get Covid-19, and up to 500,000 people will die?

That is effectively the opposite strategy to China and the European continent, which is trying to kill the virus at the early stage.
- @mediumwhite

A: pic.twitter.com/7aSospF0Vj",Europe,1
3/12/2020,https://twitter.com/BBCNews/status/1238163033706442752,"Q: What about people with autoimmune conditions; is the risk of severe #COVID_19 greater than, less than, or equal to healthy people I imagine those taking immunosuppressants will be at greater risk, but what about those (like me) NOT  #BBCYourQuestions
- @BonnyTurner1212

A: pic.twitter.com/ezv1zVxtsh",Europe,1
3/12/2020,https://twitter.com/BBCNews/status/1238163880846798850,"Q: @BBCBreaking Question regarding Covid-19-  What are the steps people that are classed as high risk? For example people with serious heart conditions where if this virus was caught would result likely in death. Would you recommend to isola #BBCYourQuestions
- @_thisisnat

A: pic.twitter.com/bIZxe5hrrw",Europe,1
3/12/2020,https://twitter.com/BBCNews/status/1238164345479204866,"Q: Who are ""the vulnerable"" I'm 60, type 2 diabetic with mild asthma.  Is that vulnerable?  My other half has chronic lymphocytic leukemia, is he one of ""the vulnerable"" we need advice on who is vulnerable vis a vis Covid-19.  #BBCYourQuestions @BorisJohn
- @susanfleming59

A: pic.twitter.com/f75e8mdt65",Europe,1
3/12/2020,https://twitter.com/guardiannews/status/1238167186881097730,She's a legend in the fight against HIV. Now she's taking on Covid-19  https://www.theguardian.com/world/2020/mar/12/coronavirus-dr-deborah-birx-hiv-aids?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584010323 ,Europe,1
3/12/2020,https://twitter.com/guardiannews/status/1238101267358126081,Pence says US is taking 'decisive action' on Covid-19 after Trump's confusing speech  https://www.theguardian.com/us-news/2020/mar/12/mike-pence-us-decisive-action-coronavirus-trump-confusing-speech?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584019879 ,Europe,1
3/12/2020,https://twitter.com/guardiannews/status/1238140407940251649,Detroit suspends water shutoffs over Covid-19 fears  https://www.theguardian.com/us-news/2020/mar/12/detroit-water-shutoffs-unpaid-bills-coronavirus?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584006512 ,Europe,1
3/12/2020,https://twitter.com/guardiannews/status/1238023151658901504,Cash is king': Lewis Hamilton shocked at Australian GP green light during Covid-19 outbreak  https://www.theguardian.com/sport/2020/mar/12/two-more-haas-team-members-tested-for-covid-19-on-eve-of-australian-grand-prix?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1583982483 ,Europe,1
3/12/2020,https://twitter.com/IndiaToday/status/1237989430004084737,"""COVID-19 declared epidemic in #Haryana,"" Health minister Anil Vij said in a tweet.
#Coronavirus https://www.indiatoday.in/india/story/haryana-govt-declares-covid-19-an-epidemic-1654722-2020-03-12 ",India,1
3/12/2020,https://twitter.com/IndiaToday/status/1237975609772392448,"Our analysis of the the first 50 COVID-19 cases in India shows that 39 of them had traveled abroad, while 11 contracted the disease locally. #CoronavirusInIndia #CoronavirusOutbreak  

(@mukeshrawat705) https://www.indiatoday.in/india/story/coronavirus-in-india-tracking-country-s-first-50-covid-19-cases-what-numbers-tell-1654468-2020-03-12 ",India,1
3/12/2020,https://twitter.com/IndiaToday/status/1238018899733401606,"The number of people in India who have the new #coronavirus disease, Covid-19, has risen to 73.
 https://www.indiatoday.in/india/story/coronavirus-cases-in-india-73-6000-stranded-in-iran-1654771-2020-03-12 ",India,1
3/12/2020,https://twitter.com/IndiaToday/status/1238045075336073216,"As more cases of the new Covid-19 are reported worldwide, misinformation about the pathogen is also spreading unabated.
#AFWAFactCheck (@Ami_Amanpreet) https://www.indiatoday.in/fact-check/story/coronavirus-fact-check-claims-on-alcohol-and-covid-19-1654812-2020-03-12 ",India,1
3/12/2020,https://twitter.com/IndiaToday/status/1237950356887203841,"COVID-19 has killed 337 people in the past 24 hours, The WHO has declared the Covid-19 outbreak to be a pandemic with concerns over its geographic spread. 
#Coronavirus #DIU (@DipuJourno)
Read more:  https://bit.ly/2Q7JdMp  pic.twitter.com/NYXWmXLvIW",India,1
3/12/2020,https://twitter.com/IndiaToday/status/1238107097767837696,"#Coronavirus outbreak | #China gives it all to contain COVID-19; #Wuhan slowly emerges from lockdown
#InDepth LIVE at  http://bit.ly/IT_LiveTV  pic.twitter.com/2pAWE6CX5l",India,1
3/12/2020,https://twitter.com/ReutersUK/status/1238224610107293705,BT says its CEO has tested positive for COVID-19  https://reut.rs/38IYKZl  pic.twitter.com/qErT7Snef0,Europe,1
3/12/2020,https://twitter.com/ReutersUK/status/1238194459361320961,Why COVID-19 'death rates' are not what they seem  https://reut.rs/2wUq89S  pic.twitter.com/LGMSwQ0nKg,Europe,1
3/12/2020,https://twitter.com/the_hindu/status/1238120087380516865,"Health Ministry says 1,075 new confirmed cases of COVID-19 identified, 75 new deaths reported in the last 24 hours
 https://trib.al/qbuLfWz ",India,1
3/12/2020,https://twitter.com/the_hindu/status/1238140246203731969,"A conglomerate of 15 major churches of Mizoram has asked its constituents to seek divine intervention to contain the coronavirus (COVID-19) pandemic, said a church leader
 https://trib.al/auyezqc ",India,1
3/12/2020,https://twitter.com/the_hindu/status/1237958999217041408,"#TomHanks and his wife Rita Wilson have both tested #positive for COVID-19, the U.S. actor said

#Coronavirus http://bit.ly/38KSrEC ",India,1
3/12/2020,https://twitter.com/the_hindu/status/1238154680057749505,"India's first COVID-19 death confirmed in Karnataka
#CoronavirusPandemic
Follow our live for more updates http://bit.ly/2TG83Ff ",India,1
3/12/2020,https://twitter.com/the_hindu/status/1237941383102693379,"U.S. President #DonaldTrump said he is suspending all #travel between the U.S. and #Europe for 30 days beginning March 13 as he seeks to combat the COVID-19 #pandemic
#coronavirus http://bit.ly/2Q62y0m ",India,1
3/12/2020,https://twitter.com/the_hindu/status/1237976615197392896,"The National Basketball Association has suspended its season ""until further notice after a Utah Jazz player tested positive for COVID-19

#NBA
#coronavirus http://bit.ly/2IFspIu ",India,1
3/12/2020,https://twitter.com/the_hindu/status/1238153172687785986,Just in:76-year old man from Karnataka who died on Tuesday has turned out to be India's first #coronavirus fatality. Tests of samples taken earlier confirmed #COVID-19: State govt.,India,1
3/12/2020,https://twitter.com/washingtonpost/status/1237943413053538304,"Opinion: For useful covid-19 testing, we need to think outside the box  and outside the ER  https://wapo.st/3aFhFpw ",United States,1
3/12/2020,https://twitter.com/washingtonpost/status/1238246156062339074,"Opinion: Quarantining cities isn't needed. But a fast, coordinated response to covid-19 is essential, write former FDA commissioner Scott Gottlieb and epidemiologist Caitlin M. Rivers  https://wapo.st/39Mwczx ",United States,1
3/12/2020,https://twitter.com/washingtonpost/status/1238059041554870272,Coronavirus arrives on Capitol Hill: First Senate staffer diagnosed with covid-19  https://wapo.st/2vZPvXA ,United States,1
3/12/2020,https://twitter.com/washingtonpost/status/1238114930689220608,"Confusion helped speed the spread of the coronavirus to nearly a dozen long-term care facilities at the epicenter of the U.S. outbreak.

Now, relatives watch as covid-19 tears through Seattle-area senior homes.

""It's a very helpless feeling.""  https://wapo.st/2TYjiaZ ",United States,1
3/13/20,https://twitter.com/BBCNews/status/1238472513555922944,There are now 798 confirmed cases of coronavirus in the UK - a rise of 208 since Thursday  http://bbc.in/2IG2xMy  #COVID_19uk pic.twitter.com/TC05tXXHFM,Europe,1
3/13/20,https://twitter.com/CDCgov/status/1238500866203803650,"Q: #askCDC What are the ideal community responses that should be occurring to protect individuals from the spread of COVID-19, while ensuring food, supplies, etc. are able 
- @SamanthaBahna

A: Thank you for all the questions! A final answer from Dr. Butler to wrap up our Q&A: pic.twitter.com/3SPYZfERxy",United States,1
3/13/20,https://twitter.com/CDCgov/status/1238497404627955713,"Q: #askCDC after an individual is sickened with the COVID-19 virus; how long before no longer symptomatic or contagious?
- @ellewrsp

A: pic.twitter.com/77oar4ftrV",United States,1
3/13/20,https://twitter.com/guardiannews/status/1238532947206197250,Unlike anything seen in peacetime': NHS prepares for surge in Covid-19 cases  https://www.theguardian.com/world/2020/mar/13/unlike-anything-seen-in-peacetime-nhs-prepares-for-surge-in-covid-19-coronavirus-cases?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584123516 ,Europe,1
3/13/20,https://twitter.com/guardiannews/status/1238467585009692674,"First Covid-19 case happened in November, China government records show - report  https://www.theguardian.com/world/2020/mar/13/first-covid-19-case-happened-in-november-china-government-records-show-report?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584094836 ",Europe,1
3/13/20,https://twitter.com/guardiannews/status/1238601160044490757,Queen forced to cancel engagements for first time because of Covid-19  https://www.theguardian.com/uk-news/2020/mar/13/queen-forced-to-cancel-engagements-for-first-time-covid-19?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584127026 ,Europe,1
3/13/20,https://twitter.com/guardiannews/status/1238428863178342400,Global shortage of Covid-19 test kits hits Australia as other nations limit exports  https://www.theguardian.com/australia-news/2020/mar/13/global-shortage-of-covid-19-test-kits-hits-australia-as-other-nations-limit-exports?utm_term=Autofeed&CMP=twt_b-gdnnews&utm_medium=Social&utm_source=Twitter#Echobox=1584098358 ,Europe,1
3/13/20,https://twitter.com/IndiaToday/status/1238301837326872579,"Zhao Lijian alleged that US army might have brought the #Covid_19 to #Wuhan, the epicentre of the virus outbreak in #China.
#CoronavirusPandemic #China https://www.indiatoday.in/world/story/us-army-might-have-brought-coronavirus-to-wuhan-says-china-government-spokesperson-1655014-2020-03-13 ",India,1
3/13/20,https://twitter.com/IndiaToday/status/1238306247922741251,"#Italy: Confirmed cases rose to 15,113 from a previous 12,462, the biggest daily rise in absolute terms since the contagion came to light on Feb. 2.
#Covid_19 #CoronavirusPandemic https://www.indiatoday.in/world/story/italy-coronavirus-death-toll-crosses-1000-rome-churches-shut-1655007-2020-03-13 ",India,1
3/13/20,https://twitter.com/IndiaToday/status/1238321122338172928,"Brazilian President Jair Bolsonaro's communications secretary, Fabio Wajngarten, is in quarantine at his home.
#Covid_19 #CoronavirusPandemic
 https://www.indiatoday.in/world/story/coronavirus-no-test-for-donald-trump-after-brazilian-official-tests-positive-1654985-2020-03-13 ",India,1
3/13/20,https://twitter.com/IndiaToday/status/1238321592372834305,"The White House says President Donald Trump has no plans to be tested for the new #coronavirus or go into self-quarantine after attending events last weekend with a senior Brazilian official who tested positive.
#Covid_19 #CoronavirusPandemic https://www.indiatoday.in/world/story/coronavirus-no-test-for-donald-trump-after-brazilian-official-tests-positive-1654985-2020-03-13 ",India,1
